,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,1.0,0.1099290780141844,0.4929078014184397,0.4397163120567376,0.4858156028368794,0.5354609929078015,0.30141843971631205,0.24468085106382978,0.25886524822695034,0.24822695035460993
Alistipes_putredinis_DSM_17216,0.2777777777777778,1.0,0.2345679012345679,0.46296296296296297,0.2839506172839506,0.3395061728395061,0.3395061728395061,0.32098765432098764,0.3395061728395061,0.2777777777777778
Anaerococcus_hydrogenalis_DSM_7454,0.6822429906542056,0.12383177570093458,1.0,0.6098130841121495,0.7102803738317757,0.764018691588785,0.2523364485981308,0.22429906542056074,0.27102803738317754,0.2733644859813084
Anaerofustis_stercorihominis_DSM_17244,0.4748677248677248,0.20634920634920634,0.4973544973544973,1.0,0.5476190476190477,0.5952380952380952,0.25529100529100535,0.3029100529100529,0.3055555555555556,0.27910052910052907
Anaerostipes_caccae_DSM_14662,0.5151515151515151,0.11553030303030302,0.5454545454545454,0.514520202020202,1.0,0.6496212121212122,0.3787878787878788,0.35984848484848486,0.3712121212121212,0.3503787878787879
Anaerotruncus_colihominis_DSM_17241,0.5551378446115288,0.12714478503952187,0.5634278002699056,0.5419317524580681,0.6428571428571429,1.0,0.24436090225563908,0.3308270676691729,0.32706766917293234,0.3220551378446115
Bacteroides_caccae_ATCC_43185,0.3467741935483871,0.1532258064516129,0.2056451612903226,0.25806451612903225,0.4032258064516129,0.2661290322580645,1.0,0.7983870967741935,0.6451612903225806,0.6612903225806451
Bacteroides_cellulosilyticus_DSM_14838,0.25547445255474455,0.13138686131386862,0.16423357664233576,0.28102189781021897,0.35036496350364965,0.3284671532846715,0.7226277372262774,1.0,0.6058394160583942,0.6496350364963503
Bacteroides_coprophilus_DSM_18228,0.3394495412844037,0.16972477064220184,0.25229357798165136,0.3532110091743119,0.44495412844036697,0.39908256880733944,0.7339449541284404,0.7568807339449541,1.0,0.7935779816513762
Bacteroides_dorei_DSM_17855,0.2956521739130435,0.12608695652173912,0.23188405797101447,0.2971014492753623,0.3971014492753623,0.3710144927536232,0.7028985507246377,0.7594202898550724,0.7463768115942029,1.0
