,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alistipes_putredinis_DSM_17216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerococcus_hydrogenalis_DSM_7454,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0
Anaerofustis_stercorihominis_DSM_17244,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0
Anaerostipes_caccae_DSM_14662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerotruncus_colihominis_DSM_17241,0.0,0.05194805194805195,0.11688311688311688,0.15584415584415584,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_caccae_ATCC_43185,0.0,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,0.0
Bacteroides_cellulosilyticus_DSM_14838,0.0,0.065,0.045,0.125,0.0,0.005,0.0,0.0,0.005,0.0
Bacteroides_coprophilus_DSM_18228,0.0,0.05737704918032787,0.0,0.05737704918032787,0.0,0.00819672131147541,0.00819672131147541,0.00819672131147541,0.0,0.00819672131147541
Bacteroides_dorei_DSM_17855,0.0,0.15217391304347827,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.021739130434782608,0.0
