,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0
Alistipes_putredinis_DSM_17216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerococcus_hydrogenalis_DSM_7454,0.0,0.013289036544850499,0.0,0.013289036544850499,0.0,0.0,0.0,0.0,0.0,0.0
Anaerofustis_stercorihominis_DSM_17244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerostipes_caccae_DSM_14662,0.0,0.012345679012345678,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0
Anaerotruncus_colihominis_DSM_17241,0.0,0.011111111111111112,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_caccae_ATCC_43185,0.0,0.035443037974683546,0.0,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838,0.0,0.029411764705882353,0.0,0.0546218487394958,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_coprophilus_DSM_18228,0.0,0.03349282296650718,0.0,0.06220095693779904,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_dorei_DSM_17855,0.0,0.017326732673267328,0.0,0.039603960396039604,0.0,0.0,0.0,0.0,0.0,0.0
