,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.0,0.0,0.0,0.0,0.03669724770642202,0.009174311926605505,0.05504587155963303,0.0,0.009174311926605505
Alistipes_putredinis_DSM_17216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02727272727272727,0.00909090909090909,0.0
Anaerococcus_hydrogenalis_DSM_7454,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.011111111111111112,0.06666666666666667,0.0,0.011111111111111112
Anaerofustis_stercorihominis_DSM_17244,0.0,0.0,0.00819672131147541,0.0,0.0,0.0,0.0,0.02459016393442623,0.01639344262295082,0.0
Anaerostipes_caccae_DSM_14662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerotruncus_colihominis_DSM_17241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_caccae_ATCC_43185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_coprophilus_DSM_18228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_dorei_DSM_17855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
