,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.17142857142857143,0.0,0.5142857142857142,0.0,0.0,0.0,0.0,0.0,0.0
Alistipes_putredinis_DSM_17216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerococcus_hydrogenalis_DSM_7454,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.2,0.2
Anaerofustis_stercorihominis_DSM_17244,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerostipes_caccae_DSM_14662,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerotruncus_colihominis_DSM_17241,0.14285714285714285,0.02857142857142857,0.14285714285714285,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_caccae_ATCC_43185,0.0,0.02631578947368421,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.02631578947368421,0.0
Bacteroides_cellulosilyticus_DSM_14838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_coprophilus_DSM_18228,0.08163265306122448,0.10204081632653061,0.061224489795918366,0.08163265306122448,0.08163265306122448,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612
Bacteroides_dorei_DSM_17855,0.0,0.0,0.0,0.02631578947368421,0.0,0.05263157894736842,0.0,0.0,0.02631578947368421,0.0
