,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Alistipes_putredinis_DSM_17216,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.5,0.25
Anaerococcus_hydrogenalis_DSM_7454,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
Anaerofustis_stercorihominis_DSM_17244,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,0.0
Anaerostipes_caccae_DSM_14662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerotruncus_colihominis_DSM_17241,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.5,0.225,0.25
Bacteroides_caccae_ATCC_43185,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413
Bacteroides_cellulosilyticus_DSM_14838,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.3793103448275862,0.034482758620689655
Bacteroides_coprophilus_DSM_18228,0.0,0.06896551724137931,0.0,0.0,0.0,0.10344827586206896,0.06896551724137931,0.4482758620689655,0.0,0.13793103448275862
Bacteroides_dorei_DSM_17855,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.1,0.13333333333333333,0.4,0.0
