"","Alistipes_putredinis_DSM_17216","Bacteroides_eggerthii_DSM_20697","Bacteroides_ovatus_ATCC_8483","Bacteroides_pectinophilus_ATCC_43243","Bacteroides_stercoris_ATCC_43183","Bifidobacterium_dentium_ATCC_27678","Bifidobacterium_gallicum_DSM_20093","Campylobacter_concisus_13826","Catenibacterium_mitsuokai_DSM_15897","Clostridium_leptum_DSM_753","Clostridium_perfringens_ATCC_13124","Clostridium_scindens_ATCC_35704","Clostridium_spiroforme_DSM_1552","Collinsella_aerofaciens_ATCC_25986","Coprococcus_eutactus_ATCC_27759","Dorea_formicigenerans_ATCC_27755","Dorea_longicatena_DSM_13814","Eubacterium_dolichum_DSM_3991","Lactobacillus_fermentum_IFO_3956","Lactobacillus_helveticus_DPC_4571","Lactobacillus_johnsonii_NCC_533","Methanosphaera_stadtmanae_DSM_3091","Parabacteroides_johnsonii_DSM_18315","Ruminococcus_gnavus_ATCC_29149","Subdoligranulum_variabile_DSM_15176"
"Alistipes_putredinis_DSM_17216",0.831460674157303,0.752808988764045,0.752808988764045,0.685393258426966,0.752808988764045,0.707865168539326,0.696629213483146,0.719101123595506,0.719101123595506,0.696629213483146,0.730337078651685,0.685393258426966,0.685393258426966,0.629213483146067,0.719101123595506,0.764044943820225,0.707865168539326,0.696629213483146,0.685393258426966,0.674157303370786,0.741573033707865,0.719101123595506,0.741573033707865,0.707865168539326,0.685393258426966
"Bacteroides_eggerthii_DSM_20697",0.464052287581699,0.562091503267974,0.562091503267974,0.444444444444444,0.549019607843137,0.437908496732026,0.450980392156863,0.42483660130719,0.450980392156863,0.470588235294118,0.503267973856209,0.464052287581699,0.457516339869281,0.444444444444444,0.490196078431373,0.496732026143791,0.477124183006536,0.418300653594771,0.418300653594771,0.418300653594771,0.418300653594771,0.38562091503268,0.522875816993464,0.503267973856209,0.509803921568627
"Bacteroides_ovatus_ATCC_8483",0.356481481481481,0.435185185185185,0.50462962962963,0.356481481481481,0.449074074074074,0.393518518518519,0.388888888888889,0.347222222222222,0.384259259259259,0.412037037037037,0.444444444444444,0.37962962962963,0.375,0.375,0.416666666666667,0.425925925925926,0.416666666666667,0.342592592592593,0.398148148148148,0.37037037037037,0.375,0.296296296296296,0.472222222222222,0.439814814814815,0.439814814814815
"Bacteroides_pectinophilus_ATCC_43243",0.772277227722772,0.811881188118812,0.801980198019802,0.821782178217822,0.782178217821782,0.792079207920792,0.772277227722772,0.742574257425743,0.772277227722772,0.801980198019802,0.782178217821782,0.792079207920792,0.782178217821782,0.782178217821782,0.811881188118812,0.801980198019802,0.801980198019802,0.792079207920792,0.782178217821782,0.782178217821782,0.792079207920792,0.732673267326733,0.821782178217822,0.811881188118812,0.831683168316832
"Bacteroides_stercoris_ATCC_43183",0.525925925925926,0.62962962962963,0.666666666666667,0.496296296296296,0.651851851851852,0.503703703703704,0.518518518518518,0.466666666666667,0.533333333333333,0.540740740740741,0.577777777777778,0.496296296296296,0.518518518518518,0.503703703703704,0.562962962962963,0.555555555555556,0.562962962962963,0.466666666666667,0.503703703703704,0.488888888888889,0.488888888888889,0.422222222222222,0.6,0.585185185185185,0.585185185185185
"Bifidobacterium_dentium_ATCC_27678",0.590604026845638,0.61744966442953,0.684563758389262,0.557046979865772,0.624161073825503,0.731543624161074,0.684563758389262,0.550335570469799,0.651006711409396,0.657718120805369,0.657718120805369,0.657718120805369,0.604026845637584,0.604026845637584,0.664429530201342,0.644295302013423,0.644295302013423,0.604026845637584,0.697986577181208,0.677852348993289,0.684563758389262,0.51006711409396,0.677852348993289,0.671140939597315,0.684563758389262
"Bifidobacterium_gallicum_DSM_20093",0.506666666666667,0.526666666666667,0.573333333333333,0.513333333333333,0.533333333333333,0.586666666666667,0.666666666666667,0.54,0.573333333333333,0.553333333333333,0.573333333333333,0.626666666666667,0.553333333333333,0.553333333333333,0.62,0.613333333333333,0.56,0.553333333333333,0.593333333333333,0.586666666666667,0.573333333333333,0.466666666666667,0.573333333333333,0.6,0.593333333333333
"Campylobacter_concisus_13826",0.692307692307692,0.709401709401709,0.717948717948718,0.700854700854701,0.709401709401709,0.735042735042735,0.794871794871795,0.888888888888889,0.717948717948718,0.709401709401709,0.735042735042735,0.82051282051282,0.726495726495726,0.64957264957265,0.777777777777778,0.82051282051282,0.726495726495726,0.726495726495726,0.769230769230769,0.743589743589744,0.709401709401709,0.726495726495726,0.752136752136752,0.752136752136752,0.743589743589744
"Catenibacterium_mitsuokai_DSM_15897",0.590909090909091,0.575757575757576,0.621212121212121,0.537878787878788,0.598484848484849,0.636363636363636,0.628787878787879,0.537878787878788,0.666666666666667,0.598484848484849,0.598484848484849,0.575757575757576,0.606060606060606,0.560606060606061,0.621212121212121,0.575757575757576,0.598484848484849,0.606060606060606,0.621212121212121,0.628787878787879,0.628787878787879,0.507575757575758,0.621212121212121,0.643939393939394,0.636363636363636
"Clostridium_leptum_DSM_753",0.6,0.630769230769231,0.669230769230769,0.592307692307692,0.6,0.630769230769231,0.646153846153846,0.561538461538462,0.623076923076923,0.676923076923077,0.623076923076923,0.653846153846154,0.623076923076923,0.615384615384615,0.623076923076923,0.638461538461538,0.630769230769231,0.615384615384615,0.638461538461538,0.607692307692308,0.630769230769231,0.538461538461538,0.646153846153846,0.661538461538462,0.646153846153846
