"","Alistipes_putredinis_DSM_17216","Bacteroides_eggerthii_DSM_20697","Bacteroides_ovatus_ATCC_8483","Bacteroides_pectinophilus_ATCC_43243","Bacteroides_stercoris_ATCC_43183","Bifidobacterium_dentium_ATCC_27678","Bifidobacterium_gallicum_DSM_20093","Campylobacter_concisus_13826","Catenibacterium_mitsuokai_DSM_15897","Clostridium_leptum_DSM_753","Clostridium_perfringens_ATCC_13124","Clostridium_scindens_ATCC_35704","Clostridium_spiroforme_DSM_1552","Collinsella_aerofaciens_ATCC_25986","Coprococcus_eutactus_ATCC_27759","Dorea_formicigenerans_ATCC_27755","Dorea_longicatena_DSM_13814","Eubacterium_dolichum_DSM_3991","Lactobacillus_fermentum_IFO_3956","Lactobacillus_helveticus_DPC_4571","Lactobacillus_johnsonii_NCC_533","Methanosphaera_stadtmanae_DSM_3091","Parabacteroides_johnsonii_DSM_18315","Ruminococcus_gnavus_ATCC_29149","Subdoligranulum_variabile_DSM_15176"
"Alistipes_putredinis_DSM_17216",1,0.910144927536232,0.946376811594203,0.823188405797101,0.939130434782609,0.830434782608696,0.602898550724638,0.876811594202899,0.8,0.798550724637681,0.857971014492754,0.843478260869565,0.817391304347826,0.736231884057971,0.810144927536232,0.855072463768116,0.823188405797101,0.650724637681159,0.78695652173913,0.772463768115942,0.733333333333333,0.77536231884058,0.930434782608696,0.865217391304348,0.794202898550725
"Bacteroides_eggerthii_DSM_20697",0.712826333711691,1,0.948921679909194,0.75255391600454,0.964812712826334,0.763904653802497,0.603859250851305,0.751418842224745,0.763904653802497,0.763904653802497,0.811577752553916,0.803632236095346,0.795686719636776,0.719636776390465,0.777525539160045,0.821793416572077,0.784335981838819,0.609534619750284,0.75255391600454,0.703745743473326,0.661748013620885,0.641316685584563,0.945516458569807,0.812712826333712,0.779795686719637
"Bacteroides_ovatus_ATCC_8483",0.726362625139043,0.92992213570634,1,0.747497219132369,0.951056729699666,0.776418242491657,0.599555061179088,0.743047830923248,0.740823136818687,0.747497219132369,0.791991101223582,0.771968854282536,0.766407119021135,0.690767519466073,0.755283648498332,0.793103448275862,0.758620689655172,0.588431590656285,0.730812013348165,0.690767519466073,0.648498331479422,0.651835372636263,0.944382647385984,0.816462736373749,0.74860956618465
"Bacteroides_pectinophilus_ATCC_43243",0.739583333333333,0.86328125,0.875,1,0.897135416666667,0.854166666666667,0.67578125,0.84765625,0.82421875,0.872395833333333,0.83203125,0.901041666666667,0.852864583333333,0.783854166666667,0.83984375,0.881510416666667,0.90234375,0.6875,0.80078125,0.723958333333333,0.72265625,0.729166666666667,0.950520833333333,0.946614583333333,0.920572916666667
"Bacteroides_stercoris_ATCC_43183",0.716022099447514,0.939226519337017,0.94475138121547,0.761325966850829,1,0.756906077348066,0.584530386740332,0.748066298342541,0.743646408839779,0.732596685082873,0.803314917127072,0.790055248618785,0.771270718232044,0.719337016574586,0.74475138121547,0.805524861878453,0.777900552486188,0.588950276243094,0.719337016574586,0.677348066298343,0.635359116022099,0.666298342541436,0.962430939226519,0.826519337016575,0.774585635359116
"Bifidobacterium_dentium_ATCC_27678",0.703931203931204,0.826781326781327,0.857493857493858,0.805896805896806,0.841523341523342,1,0.717444717444717,0.800982800982801,0.821867321867322,0.800982800982801,0.835380835380835,0.807125307125307,0.804668304668305,0.726044226044226,0.813267813267813,0.883292383292383,0.821867321867322,0.681818181818182,0.853808353808354,0.749385749385749,0.764127764127764,0.733415233415233,0.901719901719902,0.85012285012285,0.832923832923833
"Bifidobacterium_gallicum_DSM_20093",0.664536741214057,0.849840255591054,0.861022364217252,0.829073482428115,0.845047923322684,0.932907348242812,1,0.795527156549521,0.880191693290735,0.864217252396166,0.833865814696486,0.869009584664537,0.888178913738019,0.779552715654952,0.89776357827476,0.89297124600639,0.884984025559105,0.793929712460064,0.840255591054313,0.730031948881789,0.752396166134185,0.656549520766773,0.9185303514377,0.869009584664537,0.880191693290735
"Campylobacter_concisus_13826",0.76972010178117,0.842239185750636,0.849872773536896,0.82824427480916,0.861323155216285,0.829516539440204,0.633587786259542,1,0.797709923664122,0.804071246819338,0.833333333333333,0.854961832061069,0.83206106870229,0.699745547073791,0.815521628498728,0.875318066157761,0.824427480916031,0.639949109414758,0.823155216284987,0.71501272264631,0.707379134860051,0.736641221374046,0.923664122137405,0.862595419847328,0.809160305343511
"Catenibacterium_mitsuokai_DSM_15897",0.694339622641509,0.846540880503145,0.837735849056604,0.79622641509434,0.846540880503145,0.841509433962264,0.693081761006289,0.788679245283019,1,0.849056603773585,0.871698113207547,0.865408805031447,0.932075471698113,0.766037735849057,0.856603773584906,0.890566037735849,0.862893081761006,0.763522012578616,0.857861635220126,0.762264150943396,0.782389937106918,0.651572327044025,0.89811320754717,0.910691823899371,0.886792452830189
"Clostridium_leptum_DSM_753",0.706410256410256,0.862820512820513,0.861538461538462,0.858974358974359,0.85,0.835897435897436,0.693589743589744,0.81025641025641,0.865384615384615,1,0.85,0.903846153846154,0.883333333333333,0.771794871794872,0.852564102564103,0.887179487179487,0.911538461538462,0.730769230769231,0.846153846153846,0.748717948717949,0.748717948717949,0.657692307692308,0.912820512820513,0.926923076923077,0.906410256410256
"Clostridium_perfringens_ATCC_13124",0.624472573839662,0.7542194092827,0.751054852320675,0.674050632911392,0.766877637130802,0.717299578059072,0.550632911392405,0.690928270042194,0.731012658227848,0.699367088607595,1,0.753164556962025,0.736286919831224,0.666666666666667,0.721518987341772,0.890295358649789,0.755274261603376,0.613924050632911,0.743670886075949,0.676160337552743,0.688818565400844,0.577004219409283,0.812236286919831,0.778481012658228,0.733122362869198
"Clostridium_scindens_ATCC_35704",0.682297772567409,0.830011723329426,0.813599062133646,0.811254396248535,0.838218053927315,0.770222743259086,0.637749120750293,0.787807737397421,0.806565064478312,0.826494724501759,0.83704572098476,1,0.827667057444314,0.746776084407972,0.81242672919109,0.889800703399766,0.876905041031653,0.651817116060961,0.783118405627198,0.683470105509965,0.688159437280188,0.650644783118406,0.894490035169988,0.885111371629543,0.856975381008206
"Clostridium_spiroforme_DSM_1552",0.712121212121212,0.88510101010101,0.869949494949495,0.827020202020202,0.881313131313131,0.827020202020202,0.702020202020202,0.825757575757576,0.935606060606061,0.869949494949495,0.881313131313131,0.891414141414141,1,0.785353535353535,0.856060606060606,0.891414141414141,0.877525252525252,0.756313131313131,0.83459595959596,0.753787878787879,0.777777777777778,0.647727272727273,0.931818181818182,0.926767676767677,0.873737373737374
"Collinsella_aerofaciens_ATCC_25986",0.719546742209632,0.898016997167139,0.879603399433428,0.852691218130312,0.922096317280453,0.837110481586402,0.691218130311615,0.779036827195467,0.862606232294618,0.852691218130312,0.895184135977337,0.902266288951841,0.881019830028329,1,0.820113314447592,0.895184135977337,0.920679886685552,0.722379603399433,0.834277620396601,0.796033994334278,0.739376770538244,0.712464589235127,0.923512747875354,0.915014164305949,0.902266288951841
"Coprococcus_eutactus_ATCC_27759",0.705808080808081,0.86489898989899,0.857323232323232,0.814393939393939,0.851010101010101,0.835858585858586,0.70959595959596,0.809343434343434,0.859848484848485,0.839646464646465,0.863636363636364,0.875,0.856060606060606,0.731060606060606,1,0.910353535353535,0.872474747474748,0.728535353535353,0.825757575757576,0.73989898989899,0.748737373737374,0.664141414141414,0.900252525252525,0.883838383838384,0.86489898989899
"Dorea_formicigenerans_ATCC_27755",0.619747899159664,0.760504201680672,0.748949579831933,0.711134453781513,0.765756302521008,0.755252100840336,0.58718487394958,0.722689075630252,0.743697478991597,0.726890756302521,0.886554621848739,0.797268907563025,0.741596638655462,0.663865546218487,0.757352941176471,1,0.775210084033613,0.602941176470588,0.767857142857143,0.656512605042017,0.66281512605042,0.621848739495798,0.822478991596639,0.805672268907563,0.774159663865546
"Dorea_longicatena_DSM_13814",0.699507389162562,0.850985221674877,0.839901477832512,0.853448275862069,0.866995073891626,0.823891625615764,0.682266009852217,0.798029556650246,0.844827586206897,0.875615763546798,0.881773399014778,0.921182266009852,0.855911330049261,0.800492610837438,0.850985221674877,0.908866995073892,1,0.706896551724138,0.828817733990148,0.729064039408867,0.722906403940887,0.672413793103448,0.92487684729064,0.907635467980296,0.915024630541872
"Eubacterium_dolichum_DSM_3991",0.691833590138675,0.827426810477658,0.815100154083205,0.813559322033898,0.821263482280431,0.855161787365177,0.765793528505393,0.775038520801233,0.935285053929122,0.878274268104777,0.896764252696456,0.856702619414484,0.922958397534669,0.785824345146379,0.889060092449923,0.884437596302003,0.884437596302003,1,0.87211093990755,0.781201848998459,0.828967642526965,0.633281972265023,0.882896764252696,0.906009244992296,0.909090909090909
