"","Alistipes_putredinis_DSM_17216","Bacteroides_eggerthii_DSM_20697","Bacteroides_ovatus_ATCC_8483","Bacteroides_pectinophilus_ATCC_43243","Bacteroides_stercoris_ATCC_43183","Bifidobacterium_dentium_ATCC_27678","Bifidobacterium_gallicum_DSM_20093","Campylobacter_concisus_13826","Catenibacterium_mitsuokai_DSM_15897","Clostridium_leptum_DSM_753","Clostridium_perfringens_ATCC_13124","Clostridium_scindens_ATCC_35704","Clostridium_spiroforme_DSM_1552","Collinsella_aerofaciens_ATCC_25986","Coprococcus_eutactus_ATCC_27759","Dorea_formicigenerans_ATCC_27755","Dorea_longicatena_DSM_13814","Eubacterium_dolichum_DSM_3991","Lactobacillus_fermentum_IFO_3956","Lactobacillus_helveticus_DPC_4571","Lactobacillus_johnsonii_NCC_533","Methanosphaera_stadtmanae_DSM_3091","Parabacteroides_johnsonii_DSM_18315","Ruminococcus_gnavus_ATCC_29149","Subdoligranulum_variabile_DSM_15176"
"Alistipes_putredinis_DSM_17216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_eggerthii_DSM_20697",0.0120481927710843,0,0,0,0,0.0120481927710843,0,0.0120481927710843,0,0,0.0481927710843374,0,0,0,0,0.0481927710843374,0,0,0.0481927710843374,0.0481927710843374,0.0481927710843374,0.0120481927710843,0,0,0
"Bacteroides_ovatus_ATCC_8483",0.0112359550561798,0,0,0,0,0.0112359550561798,0,0.0112359550561798,0,0,0.0112359550561798,0,0,0,0,0.0112359550561798,0,0,0.0112359550561798,0.0112359550561798,0.0112359550561798,0.0112359550561798,0,0,0
"Bacteroides_pectinophilus_ATCC_43243",0.0119047619047619,0,0,0,0,0.0119047619047619,0,0.0119047619047619,0,0,0,0,0,0,0,0.0119047619047619,0,0,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0,0,0
"Bacteroides_stercoris_ATCC_43183",0.0158730158730159,0,0,0,0,0.0158730158730159,0,0.0158730158730159,0,0,0.0158730158730159,0,0,0,0,0.0158730158730159,0,0,0.0158730158730159,0.0158730158730159,0.0158730158730159,0.0158730158730159,0,0,0
"Bifidobacterium_dentium_ATCC_27678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bifidobacterium_gallicum_DSM_20093",0.0117647058823529,0,0,0,0,0.0117647058823529,0,0.0117647058823529,0,0,0.0470588235294118,0,0,0,0,0.0470588235294118,0,0,0.0470588235294118,0.0470588235294118,0.0470588235294118,0.0117647058823529,0,0,0
"Campylobacter_concisus_13826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Catenibacterium_mitsuokai_DSM_15897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_leptum_DSM_753",0.0153846153846154,0,0,0,0,0.0153846153846154,0,0.0153846153846154,0,0,0,0,0,0,0,0.0153846153846154,0,0,0.0153846153846154,0.0153846153846154,0.0153846153846154,0.0153846153846154,0,0,0
"Clostridium_perfringens_ATCC_13124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_scindens_ATCC_35704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_spiroforme_DSM_1552",0.0147058823529412,0,0,0,0,0.0147058823529412,0,0.0147058823529412,0,0,0.0588235294117647,0,0,0,0,0.0588235294117647,0,0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0147058823529412,0,0,0
"Collinsella_aerofaciens_ATCC_25986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coprococcus_eutactus_ATCC_27759",0.012987012987013,0,0,0,0,0.012987012987013,0,0.012987012987013,0,0,0.038961038961039,0,0,0,0,0.051948051948052,0,0,0.051948051948052,0.051948051948052,0.051948051948052,0.012987012987013,0,0,0
"Dorea_formicigenerans_ATCC_27755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dorea_longicatena_DSM_13814",0.0149253731343284,0,0,0,0,0.0149253731343284,0,0.0149253731343284,0,0,0,0,0,0,0,0.0149253731343284,0,0,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0,0,0
"Eubacterium_dolichum_DSM_3991",0.0153846153846154,0,0,0,0,0.0153846153846154,0,0.0153846153846154,0,0,0.0461538461538462,0,0,0,0,0.0615384615384615,0,0,0.0615384615384615,0.0615384615384615,0.0615384615384615,0.0153846153846154,0,0,0
"Lactobacillus_fermentum_IFO_3956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactobacillus_helveticus_DPC_4571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactobacillus_johnsonii_NCC_533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanosphaera_stadtmanae_DSM_3091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parabacteroides_johnsonii_DSM_18315",0.0153846153846154,0,0,0,0,0.0153846153846154,0,0.0153846153846154,0,0,0.0153846153846154,0,0,0,0,0.0153846153846154,0,0,0.0153846153846154,0.0153846153846154,0.0153846153846154,0.0153846153846154,0,0,0
"Ruminococcus_gnavus_ATCC_29149",0.0133333333333333,0,0,0,0,0.0133333333333333,0,0.0133333333333333,0,0,0.0133333333333333,0,0,0,0,0.0133333333333333,0,0,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0,0,0
"Subdoligranulum_variabile_DSM_15176",0.0166666666666667,0,0,0,0,0.0166666666666667,0,0.0166666666666667,0,0,0,0,0,0,0,0.0166666666666667,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,0
